ID_DECLARATION;TYPE_DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE_DECLARATION;MOIS_DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d
20970;Objets abandonnés;Autres objets encombrants abandonnés;45 Rue de Tanger, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020970;"{""coordinates"": [2.370613996699134, 48.88835499971335], ""type"": ""Point""}";48.88835499971335,2.370613996699134
20974;Objets abandonnés;Autres objets encombrants abandonnés;12 Rue André Mazet, 75006 PARIS;75006;Paris 6;6;MONNAIE;2020-11-13;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K020974;"{""coordinates"": [2.3390393000725362, 48.853756001240015], ""type"": ""Point""}";48.853756001240015,2.3390393000725362
20996;Objets abandonnés;Gravats ou déchets de chantier;Départ de randonnée, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020996;"{""coordinates"": [2.446318599416935, 48.82601000188706], ""type"": ""Point""}";48.82601000188706,2.446318599416935
21821;Propreté;Déchets et/ou salissures divers;22  Rue du Lieutenant Chauré, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2020-11-13;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K021821;"{""coordinates"": [2.406170597891135, 48.86754200022513], ""type"": ""Point""}";48.86754200022513,2.406170597891135
13704;Objets abandonnés;Autres objets encombrants abandonnés;37 Rue Duris, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013704;"{""coordinates"": [2.386917994387653, 48.86633699820158], ""type"": ""Point""}";48.86633699820158,2.386917994387653
14510;Objets abandonnés;Autres objets encombrants abandonnés;207 Rue d'Alésia, 75014 PARIS;75014;Paris 14;14;PERNETY;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K014510;"{""coordinates"": [2.31435559387623, 48.83178699996277], ""type"": ""Point""}";48.83178699996277,2.31435559387623
14532;Objets abandonnés;Gravats ou déchets de chantier;10 Avenue Ingres, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2020-11-09;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K014532;"{""coordinates"": [2.264915994469124, 48.85724299614708], ""type"": ""Point""}";48.85724299614708,2.264915994469124
15331;Objets abandonnés;Autres objets encombrants abandonnés;32 Boulevard Ney, 75018 PARIS;75018;Paris 18;18;CHARLES HERMITE - EVANGILE;2020-11-10;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K015331;"{""coordinates"": [2.367002496580165, 48.89880399784716], ""type"": ""Point""}";48.89880399784716,2.367002496580165
16150;Mobiliers urbains;WC publics :Sanisette sale, en panne ou présentant une fuite d'eau;26 Avenue Mathurin Moreau, 75019 PARIS;75019;Paris 19;19;BAS - BELLEVILLE;2020-11-10;2020;11;Androï;JCDecaux - Mobiliers urbains;G2020K016150;"{""coordinates"": [2.373753805118797, 48.878226994747585], ""type"": ""Point""}";48.878226994747585,2.373753805118797
16153;Objets abandonnés;Autres objets encombrants abandonnés;21 rue des Quatre Frères Peignot, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2020-11-10;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K016153;"{""coordinates"": [2.28270649708591, 48.845684002920585], ""type"": ""Point""}";48.845684002920585,2.28270649708591
12884;Objets abandonnés;Autres objets encombrants abandonnés;139 Rue de Saussure, 75017 PARIS;75017;Paris 17;17;PEREIRE - MALESHERBES;2020-11-08;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K012884;"{""coordinates"": [2.306570301079389, 48.88955300057464], ""type"": ""Point""}";48.88955300057464,2.306570301079389
13730;Objets abandonnés;Autres objets encombrants abandonnés;151 Avenue Parmentier, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013730;"{""coordinates"": [2.369833497882606, 48.8712539980328], ""type"": ""Point""}";48.8712539980328,2.369833497882606
13743;Objets abandonnés;Autres objets encombrants abandonnés;16 Rue Sorbier, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013743;"{""coordinates"": [2.390733703194853, 48.86721799630668], ""type"": ""Point""}";48.86721799630668,2.390733703194853
14545;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;39 Rue de l'Arcade, 75008 PARIS;75008;Paris 8;8;ELYSEES - MADELEINE;2020-11-09;2020;11;Androï;DPMP-SCOP;G2020K014545;"{""coordinates"": [2.324366800109953, 48.87354999670314], ""type"": ""Point""}";48.87354999670314,2.324366800109953
12920;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;49 Rue Davy, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2020-11-08;2020;11;IOPage DMR Paris.fr application;DPMP-SCOP;A2020K012920;"{""coordinates"": [2.3223320017002242, 48.891959994649355], ""type"": ""Point""}";48.891959994649355,2.3223320017002242
24293;Objets abandonnés;Autres objets encombrants abandonnés;188 avenue du Maine, 75014 PARIS;75014;Paris 14;14;PERNETY;2020-11-15;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K024293;"{""coordinates"": [2.325145700409687, 48.83136699797067], ""type"": ""Point""}";48.83136699797067,2.325145700409687
24294;Objets abandonnés;Autres objets encombrants abandonnés;87 Rue Leblanc, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K024294;"{""coordinates"": [2.279185995858061, 48.836814995438914], ""type"": ""Point""}";48.836814995438914,2.279185995858061
25103;Objets abandonnés;Autres objets encombrants abandonnés;47 Rue des Renaudes, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K025103;"{""coordinates"": [2.296947000014721, 48.8812640022843], ""type"": ""Point""}";48.8812640022843,2.296947000014721
25105;Objets abandonnés;Autres objets encombrants abandonnés;335 rue de Vaugirard, 75015 PARIS;75015;Paris 15;15;ALLERAY - PROCESSION;2020-11-15;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K025105;"{""coordinates"": [2.297144396269478, 48.83748000019361], ""type"": ""Point""}";48.83748000019361,2.297144396269478
25116;Objets abandonnés;Autres objets encombrants abandonnés;13 Rue des Amandiers, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K025116;"{""coordinates"": [2.3884536995744963, 48.8634700030441], ""type"": ""Point""}";48.8634700030441,2.3884536995744963
25925;Objets abandonnés;Autres objets encombrants abandonnés;28 Rue Duris, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-16;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K025925;"{""coordinates"": [2.387684605046323, 48.865493995837895], ""type"": ""Point""}";48.865493995837895,2.387684605046323
23429;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;4 Rue des Mûriers, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-14;2020;11;IOPage DMR Paris.fr application;DPMP-SCOP;A2020K023429;"{""coordinates"": [2.391511406407748, 48.864413996933656], ""type"": ""Point""}";48.864413996933656,2.391511406407748
23435;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;2 Passage Beslay, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2020-11-14;2020;11;Androï;graffitis;G2020K023435;"{""coordinates"": [2.37346220371559, 48.863000003216875], ""type"": ""Point""}";48.863000003216875,2.37346220371559
23440;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;3 Rue Damrémont, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2020-11-14;2020;11;Androï;DPMP-SCOP;G2020K023440;"{""coordinates"": [2.332496399558321, 48.887355995194696], ""type"": ""Point""}";48.887355995194696,2.332496399558321
24301;Propreté;[] Renfort Fonctionnelle;1 Rue Dulaure, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2020-11-15;2020;11;Androï;DPE-STPP-Fonctionnelle;G2020K024301;"{""coordinates"": [2.409449594846975, 48.8664669946296], ""type"": ""Point""}";48.8664669946296,2.409449594846975
24304;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;9 Rue Faidherbe, 75012 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2020-11-15;2020;11;Androï;DPE-STPP-DT;G2020K024304;"{""coordinates"": [2.384049994966597, 48.85110499630571], ""type"": ""Point""}";48.85110499630571,2.384049994966597
24326;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur statue, monument, oeuvre d'art;10 Rue des Petites Écuries, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2020-11-15;2020;11;IOPage DMR Paris.fr application;DAC;A2020K024326;"{""coordinates"": [2.353365204905041, 48.873289997394], ""type"": ""Point""}";48.873289997394,2.353365204905041
24334;Objets abandonnés;Autres objets encombrants abandonnés;23 Rue Jean Maridor, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K024334;"{""coordinates"": [2.286818493494124, 48.838810002233295], ""type"": ""Point""}";48.838810002233295,2.286818493494124
24341;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:Panneau routier ou signalétique;1 Avenue du Maréchal Maunoury, 75016 PARIS;75016;Paris 16;16;BOIS DE BOULOGNE;2020-11-15;2020;11;IOPage DMR Paris.fr application;graffitis;A2020K024341;"{""coordinates"": [2.265992594330231, 48.862366002735975], ""type"": ""Point""}";48.862366002735975,2.265992594330231
25124;Propreté;Déchets et/ou salissures divers;25 Rue de Picpus, 75012 PARIS;75012;Paris 12;12;NATION - PICPUS;2020-11-15;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K025124;"{""coordinates"": [2.394806997534927, 48.84617999705497], ""type"": ""Point""}";48.84617999705497,2.394806997534927
25131;Objets abandonnés;Chariot de supermarché;4 Rue Miguel Hidalgo, 75019 PARIS;75019;Paris 19;19;DANUBE;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K025131;"{""coordinates"": [2.389591497761747, 48.881045994669215], ""type"": ""Point""}";48.881045994669215,2.389591497761747
21832;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;1 rue Ferdinand Flocon, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2020-11-13;2020;11;Page DMR Paris.fr;graffitis;S2020K021832;"{""coordinates"": [2.345476905281763, 48.89100599850167], ""type"": ""Point""}";48.89100599850167,2.345476905281763
22629;Objets abandonnés;Autres objets encombrants abandonnés;28 Avenue de Verdun, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2020-11-14;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K022629;"{""coordinates"": [2.362979400055009, 48.87666299931407], ""type"": ""Point""}";48.87666299931407,2.362979400055009
23446;Objets abandonnés;Gravats ou déchets de chantier;6 avenue Dode de la Brunerie, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2020-11-14;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K023446;"{""coordinates"": [2.258139406636412, 48.83637000206784], ""type"": ""Point""}";48.83637000206784,2.258139406636412
23456;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;8 rue Emile Chaine, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2020-11-14;2020;11;Page DMR Paris.fr;DPMP-SCOP;S2020K023456;"{""coordinates"": [2.351878406287018, 48.892929997437754], ""type"": ""Point""}";48.892929997437754,2.351878406287018
23461;Objets abandonnés;Autres objets encombrants abandonnés;43 Avenue Edison, 75013 PARIS;75013;Paris 13;13;NATIONALE - DEUX MOULINS;2020-11-14;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K023461;"{""coordinates"": [2.3636865965076073, 48.82787299752217], ""type"": ""Point""}";48.82787299752217,2.3636865965076073
23465;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;173 Quai de Valmy, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2020-11-14;2020;11;IOPage DMR Paris.fr application;DPMP-SCOP;A2020K023465;"{""coordinates"": [2.3672611969240442, 48.879565999180485], ""type"": ""Point""}";48.879565999180485,2.3672611969240442
16972;Objets abandonnés;Autres objets encombrants abandonnés;28 Rue Parent de Rosan, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2020-11-11;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K016972;"{""coordinates"": [2.25973529774569, 48.8404539957314], ""type"": ""Point""}";48.8404539957314,2.25973529774569
16983;Objets abandonnés;Autres objets encombrants abandonnés;23 Rue de l'Église, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2020-11-11;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K016983;"{""coordinates"": [2.286418001345036, 48.84489399821273], ""type"": ""Point""}";48.84489399821273,2.286418001345036
16985;Voirie et espace public;Chaussées:Affaissement, trou, bosse, pavé arraché;75 Boulevard de Strasbourg, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2020-11-11;2020;11;Androï;DVD;G2020K016985;"{""coordinates"": [2.356885198980453, 48.874442997373585], ""type"": ""Point""}";48.874442997373585,2.356885198980453
21855;Objets abandonnés;Autres objets encombrants abandonnés;189 Rue Saint-Jacques, 75005 PARIS;75005;Paris 5;5;VAL DE GRACE;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K021855;"{""coordinates"": [2.342626001475085, 48.84501999830242], ""type"": ""Point""}";48.84501999830242,2.342626001475085
15367;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;22 boulevard Saint-Michel, 75006 PARIS;75006;Paris 6;6;ODEON;2020-11-10;2020;11;Back Office;graffitis;B2020K015367;"{""coordinates"": [2.342843631474148, 48.85118677600242], ""type"": ""Point""}";48.85118677600242,2.342843631474148
16207;Propreté;[] Renfort Fonctionnelle;58 Boulevard Davout, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2020-11-10;2020;11;Androï;DPE-STPP-Fonctionnelle;G2020K016207;"{""coordinates"": [2.411110398632225, 48.85291299831688], ""type"": ""Point""}";48.85291299831688,2.411110398632225
12944;Propreté;Chantier:Chantier sale - Bâtiment;6 Rue de la Fontaine du But, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2020-11-08;2020;11;IOPage DMR Paris.fr application;DVD;A2020K012944;"{""coordinates"": [2.338994004486624, 48.89013700123432], ""type"": ""Point""}";48.89013700123432,2.338994004486624
12945;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;84 Avenue de Saint-Mandé, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2020-11-08;2020;11;IOPage DMR Paris.fr application;graffitis;A2020K012945;"{""coordinates"": [2.405613196852907, 48.844596995294616], ""type"": ""Point""}";48.844596995294616,2.405613196852907
13760;Objets abandonnés;Autres objets encombrants abandonnés;92 Boulevard Murat, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013760;"{""coordinates"": [2.256023002327129, 48.84025199869268], ""type"": ""Point""}";48.84025199869268,2.256023002327129
13766;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;39 avenue Claude Vellefaux, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2020-11-09;2020;11;IOPage DMR Paris.fr application;DPMP-SCOP;A2020K013766;"{""coordinates"": [2.37013960227933, 48.87740299633554], ""type"": ""Point""}";48.87740299633554,2.37013960227933
13771;Propreté;Déjections canines;29 Rue de l'Équerre, 75019 PARIS;75019;Paris 19;19;BAS - BELLEVILLE;2020-11-09;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K013771;"{""coordinates"": [2.38299180573961, 48.87397399625955], ""type"": ""Point""}";48.87397399625955,2.38299180573961
14568;Propreté;Déchets et/ou salissures divers;2 Rue de Parme, 75009 PARIS;75009;Paris 9;9;BLANCHE - TRINITE;2020-11-09;2020;11;Androï;DPE-STPP-DT;G2020K014568;"{""coordinates"": [2.328361294003501, 48.88135500117379], ""type"": ""Point""}";48.88135500117379,2.328361294003501
14571;Objets abandonnés;Autres objets encombrants abandonnés;4 Avenue de la Porte de Ménilmontant, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K014571;"{""coordinates"": [2.4095961978446603, 48.87043800041743], ""type"": ""Point""}";48.87043800041743,2.4095961978446603
15410;Graffitis, tags, affiches et autocollants;Affiches ou autocollants sur mur, façade sur rue, pont, jardinière, descente d'eau pluviale;106 Rue du Temple, 75003 PARIS;75001;Paris 1;3;SAINT - AVOYE;2020-11-10;2020;11;Androï;DPE-STPP-DT;G2020K015410;"{""coordinates"": [2.357677701184094, 48.862555994944366], ""type"": ""Point""}";48.862555994944366,2.357677701184094
13801;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;22 Rue Poissonnière, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2020-11-09;2020;11;Androï;DPMP-SCOP;G2020K013801;"{""coordinates"": [2.347957599815735, 48.86953999650709], ""type"": ""Point""}";48.86953999650709,2.347957599815735
25960;Objets abandonnés;Autres objets encombrants abandonnés;19 Impasse Grimaud, 75019 PARIS;75019;Paris 19;19;DANUBE;2020-11-16;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K025960;"{""coordinates"": [2.3883182957113602, 48.881847002679116], ""type"": ""Point""}";48.881847002679116,2.3883182957113602
24354;Objets abandonnés;Autres objets encombrants abandonnés;60 Boulevard de Ménilmontant, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-15;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K024354;"{""coordinates"": [2.387183401493624, 48.86376599898293], ""type"": ""Point""}";48.86376599898293,2.387183401493624
25999;Propreté;Déchets et/ou salissures divers;8 Rue Sarrette, 75014 PARIS;75014;Paris 14;14;JEAN MOULIN - PORTE D'ORLEANS;2020-11-16;2020;11;Androï;DPE-STPP-DT;G2020K025999;"{""coordinates"": [2.331437793175695, 48.82741000100252], ""type"": ""Point""}";48.82741000100252,2.331437793175695
26007;Autos, motos, vélos...;Épave de deux-roues motorisé;9 Place du Général Beuret, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2020-11-16;2020;11;Androï;DPMP-UEV;G2020K026007;"{""coordinates"": [2.303061193279729, 48.84176999709683], ""type"": ""Point""}";48.84176999709683,2.303061193279729
